Date,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,AQS Parameter Description,CBSA Name,State FIPS Code,State,County FIPS Code,County
8/15/2022,2,6.4,ug/m3 LC,36,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
8/21/2022,2,7.1,ug/m3 LC,39,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
8/27/2022,2,6.6,ug/m3 LC,37,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
9/2/2022,2,4.6,ug/m3 LC,26,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
9/8/2022,2,5.2,ug/m3 LC,29,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
9/14/2022,2,6.5,ug/m3 LC,36,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
9/20/2022,2,3.7,ug/m3 LC,21,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
9/26/2022,2,4.4,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
10/2/2022,2,2.8,ug/m3 LC,16,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
10/8/2022,2,2.1,ug/m3 LC,12,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
10/14/2022,2,4.2,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
10/20/2022,2,4.2,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
10/26/2022,2,4.2,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
11/1/2022,2,7.5,ug/m3 LC,42,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
11/13/2022,2,3.2,ug/m3 LC,18,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
11/19/2022,2,6.6,ug/m3 LC,37,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
11/25/2022,2,6.7,ug/m3 LC,37,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
12/1/2022,2,2.1,ug/m3 LC,12,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
12/7/2022,2,2.3,ug/m3 LC,13,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
12/13/2022,2,7.3,ug/m3 LC,41,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
12/19/2022,2,3.4,ug/m3 LC,19,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
12/25/2022,2,5.4,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
12/31/2022,2,11.6,ug/m3 LC,56,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/1/2022,3,17.4,ug/m3 LC,66,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/2/2022,3,4.7,ug/m3 LC,26,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/3/2022,3,4.9,ug/m3 LC,27,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/4/2022,3,6.3,ug/m3 LC,35,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/5/2022,3,10.7,ug/m3 LC,54,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/6/2022,3,12.2,ug/m3 LC,57,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/7/2022,3,9.5,ug/m3 LC,52,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/8/2022,3,5.5,ug/m3 LC,31,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/9/2022,3,12.1,ug/m3 LC,57,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/10/2022,3,4,ug/m3 LC,22,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/11/2022,3,7.2,ug/m3 LC,40,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/12/2022,3,11.6,ug/m3 LC,56,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/13/2022,3,23.1,ug/m3 LC,77,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/14/2022,3,15.2,ug/m3 LC,62,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/15/2022,3,7.3,ug/m3 LC,41,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/16/2022,3,12.8,ug/m3 LC,58,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/17/2022,3,6.1,ug/m3 LC,34,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/18/2022,3,4.3,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/19/2022,3,10.8,ug/m3 LC,54,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/20/2022,3,6.4,ug/m3 LC,36,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/21/2022,3,7.2,ug/m3 LC,40,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/22/2022,3,11.3,ug/m3 LC,55,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/23/2022,3,13.4,ug/m3 LC,59,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/24/2022,3,9.7,ug/m3 LC,52,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/25/2022,3,14.5,ug/m3 LC,61,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/26/2022,3,6,ug/m3 LC,33,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/27/2022,3,11.9,ug/m3 LC,56,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/28/2022,3,18.9,ug/m3 LC,69,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/29/2022,3,7.1,ug/m3 LC,39,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/30/2022,3,4.9,ug/m3 LC,27,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
1/31/2022,3,16.4,ug/m3 LC,65,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/8/2022,3,12.6,ug/m3 LC,58,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/9/2022,3,12.4,ug/m3 LC,57,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/10/2022,3,10.8,ug/m3 LC,54,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/11/2022,3,7.6,ug/m3 LC,42,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/12/2022,3,5,ug/m3 LC,28,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/13/2022,3,5.6,ug/m3 LC,31,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/14/2022,3,4.5,ug/m3 LC,25,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/15/2022,3,8.8,ug/m3 LC,49,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/16/2022,3,15.1,ug/m3 LC,62,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/17/2022,3,7.2,ug/m3 LC,40,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/18/2022,3,3,ug/m3 LC,17,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/19/2022,3,5.3,ug/m3 LC,29,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/20/2022,3,4.7,ug/m3 LC,26,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/21/2022,3,10.3,ug/m3 LC,53,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/22/2022,3,10.3,ug/m3 LC,53,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/23/2022,3,5.5,ug/m3 LC,31,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/24/2022,3,5.4,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/25/2022,3,5.7,ug/m3 LC,32,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/26/2022,3,7.3,ug/m3 LC,41,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/27/2022,3,8.5,ug/m3 LC,47,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
2/28/2022,3,5.1,ug/m3 LC,28,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/1/2022,3,9.4,ug/m3 LC,52,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/2/2022,3,10.4,ug/m3 LC,53,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/3/2022,3,6.4,ug/m3 LC,36,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/4/2022,3,6.1,ug/m3 LC,34,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/5/2022,3,12.5,ug/m3 LC,57,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/6/2022,3,13.5,ug/m3 LC,59,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/7/2022,3,6.4,ug/m3 LC,36,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/8/2022,3,2.5,ug/m3 LC,14,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/9/2022,3,8.6,ug/m3 LC,48,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/10/2022,3,15.6,ug/m3 LC,63,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/11/2022,3,16.8,ug/m3 LC,65,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/12/2022,3,4,ug/m3 LC,22,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/13/2022,3,3.9,ug/m3 LC,22,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/14/2022,3,8.2,ug/m3 LC,46,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/15/2022,3,10.7,ug/m3 LC,54,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/16/2022,3,11,ug/m3 LC,55,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/17/2022,3,9.3,ug/m3 LC,51,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/18/2022,3,11.6,ug/m3 LC,56,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/19/2022,3,9,ug/m3 LC,50,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/20/2022,3,2.7,ug/m3 LC,15,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/21/2022,3,3,ug/m3 LC,17,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/22/2022,3,2.6,ug/m3 LC,14,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/23/2022,3,4.5,ug/m3 LC,25,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/24/2022,3,2.8,ug/m3 LC,16,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/25/2022,3,4.9,ug/m3 LC,27,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/26/2022,3,3.6,ug/m3 LC,20,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/27/2022,3,2.3,ug/m3 LC,13,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/28/2022,3,2.9,ug/m3 LC,16,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/29/2022,3,3.3,ug/m3 LC,18,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/30/2022,3,4.2,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
3/31/2022,3,8.7,ug/m3 LC,48,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/1/2022,3,4,ug/m3 LC,22,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/2/2022,3,3.5,ug/m3 LC,19,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/3/2022,3,7.4,ug/m3 LC,41,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/4/2022,3,3.5,ug/m3 LC,19,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/5/2022,3,7.2,ug/m3 LC,40,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/6/2022,3,6.7,ug/m3 LC,37,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/7/2022,3,4,ug/m3 LC,22,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/8/2022,3,4.4,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/9/2022,3,5.5,ug/m3 LC,31,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/10/2022,3,2.9,ug/m3 LC,16,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/11/2022,3,2.8,ug/m3 LC,16,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/12/2022,3,4.9,ug/m3 LC,27,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/13/2022,3,7.6,ug/m3 LC,42,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/14/2022,3,7.5,ug/m3 LC,42,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/15/2022,3,4.5,ug/m3 LC,25,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/16/2022,3,3.7,ug/m3 LC,21,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/17/2022,3,1.8,ug/m3 LC,10,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/18/2022,3,2.7,ug/m3 LC,15,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/19/2022,3,1.7,ug/m3 LC,9,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/20/2022,3,2.2,ug/m3 LC,12,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/21/2022,3,4.7,ug/m3 LC,26,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/22/2022,3,3.6,ug/m3 LC,20,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/23/2022,3,4.5,ug/m3 LC,25,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/24/2022,3,4.7,ug/m3 LC,26,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/25/2022,3,5.5,ug/m3 LC,31,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/26/2022,3,5.4,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/27/2022,3,3.1,ug/m3 LC,17,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/28/2022,3,2.9,ug/m3 LC,16,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/29/2022,3,4.1,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
4/30/2022,3,4.2,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/1/2022,3,5,ug/m3 LC,28,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/2/2022,3,7.3,ug/m3 LC,41,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/3/2022,3,3.8,ug/m3 LC,21,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/4/2022,3,2.5,ug/m3 LC,14,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/5/2022,3,3.8,ug/m3 LC,21,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/6/2022,3,5.6,ug/m3 LC,31,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/7/2022,3,4,ug/m3 LC,22,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/8/2022,3,4.1,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/9/2022,3,5.8,ug/m3 LC,32,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/10/2022,3,6.8,ug/m3 LC,38,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/11/2022,3,6.2,ug/m3 LC,34,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/12/2022,3,7.2,ug/m3 LC,40,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/13/2022,3,4.1,ug/m3 LC,23,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/14/2022,3,4.5,ug/m3 LC,25,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/15/2022,3,3.1,ug/m3 LC,17,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/16/2022,3,4.3,ug/m3 LC,24,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/17/2022,3,3.3,ug/m3 LC,18,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/18/2022,3,4,ug/m3 LC,22,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/19/2022,3,4.5,ug/m3 LC,25,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/20/2022,3,7.1,ug/m3 LC,39,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/21/2022,3,9.2,ug/m3 LC,51,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/22/2022,3,9.8,ug/m3 LC,52,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/23/2022,3,2.2,ug/m3 LC,12,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
5/24/2022,3,3.1,ug/m3 LC,17,ALBANY COUNTY HEALTH DEPT,PM2.5 - Local Conditions,"Albany-Schenectady-Troy, NY",36,New York,1,Albany
